"x","y"
1271600.66134453,1139094.42523028
1311600.66134453,1139094.42523028
1351600.66134453,1139094.42523028
1391600.66134453,1139094.42523028
1431600.66134453,1139094.42523028
1471600.66134453,1139094.42523028
1511600.66134453,1139094.42523028
1551600.66134453,1139094.42523028
1591600.66134453,1139094.42523028
1631600.66134453,1139094.42523028
1671600.66134453,1139094.42523028
1711600.66134453,1139094.42523028
1751600.66134453,1139094.42523028
1791600.66134453,1139094.42523028
1831600.66134453,1139094.42523028
1871600.66134453,1139094.42523028
1911600.66134453,1139094.42523028
1951600.66134453,1139094.42523028
1991600.66134453,1139094.42523028
2031600.66134453,1139094.42523028
2071600.66134453,1139094.42523028
2111600.66134453,1139094.42523028
2151600.66134453,1139094.42523028
2191600.66134453,1139094.42523028
2231600.66134453,1139094.42523028
2271600.66134453,1139094.42523028
2311600.66134453,1139094.42523028
2351600.66134453,1139094.42523028
2391600.66134453,1139094.42523028
2431600.66134453,1139094.42523028
2471600.66134453,1139094.42523028
2511600.66134453,1139094.42523028
2551600.66134453,1139094.42523028
2591600.66134453,1139094.42523028
2631600.66134453,1139094.42523028
2671600.66134453,1139094.42523028
2711600.66134453,1139094.42523028
2751600.66134453,1139094.42523028
2791600.66134453,1139094.42523028
2831600.66134453,1139094.42523028
2871600.66134453,1139094.42523028
2911600.66134453,1139094.42523028
2951600.66134453,1139094.42523028
2991600.66134453,1139094.42523028
3031600.66134453,1139094.42523028
3071600.66134453,1139094.42523028
3111600.66134453,1139094.42523028
3151600.66134453,1139094.42523028
-288399.338655469,1099094.42523028
-248399.338655469,1099094.42523028
-208399.338655469,1099094.42523028
-168399.338655469,1099094.42523028
-128399.338655469,1099094.42523028
-88399.338655469,1099094.42523028
-48399.338655469,1099094.42523028
-8399.33865546901,1099094.42523028
31600.661344531,1099094.42523028
71600.661344531,1099094.42523028
111600.661344531,1099094.42523028
151600.661344531,1099094.42523028
191600.661344531,1099094.42523028
231600.661344531,1099094.42523028
271600.661344531,1099094.42523028
311600.661344531,1099094.42523028
351600.661344531,1099094.42523028
391600.661344531,1099094.42523028
431600.661344531,1099094.42523028
471600.661344531,1099094.42523028
511600.661344531,1099094.42523028
551600.661344531,1099094.42523028
591600.661344531,1099094.42523028
631600.661344531,1099094.42523028
671600.661344531,1099094.42523028
711600.661344531,1099094.42523028
751600.661344531,1099094.42523028
791600.661344531,1099094.42523028
831600.661344531,1099094.42523028
871600.661344531,1099094.42523028
911600.661344531,1099094.42523028
951600.661344531,1099094.42523028
991600.661344531,1099094.42523028
1031600.66134453,1099094.42523028
1071600.66134453,1099094.42523028
1111600.66134453,1099094.42523028
1151600.66134453,1099094.42523028
1191600.66134453,1099094.42523028
1231600.66134453,1099094.42523028
1271600.66134453,1099094.42523028
1311600.66134453,1099094.42523028
1351600.66134453,1099094.42523028
1391600.66134453,1099094.42523028
1431600.66134453,1099094.42523028
1471600.66134453,1099094.42523028
1511600.66134453,1099094.42523028
1551600.66134453,1099094.42523028
1591600.66134453,1099094.42523028
1631600.66134453,1099094.42523028
1671600.66134453,1099094.42523028
1711600.66134453,1099094.42523028
1751600.66134453,1099094.42523028
1791600.66134453,1099094.42523028
1831600.66134453,1099094.42523028
1871600.66134453,1099094.42523028
1911600.66134453,1099094.42523028
1951600.66134453,1099094.42523028
1991600.66134453,1099094.42523028
2031600.66134453,1099094.42523028
2071600.66134453,1099094.42523028
2111600.66134453,1099094.42523028
2151600.66134453,1099094.42523028
2191600.66134453,1099094.42523028
2231600.66134453,1099094.42523028
2271600.66134453,1099094.42523028
2311600.66134453,1099094.42523028
2351600.66134453,1099094.42523028
2391600.66134453,1099094.42523028
2431600.66134453,1099094.42523028
2471600.66134453,1099094.42523028
2511600.66134453,1099094.42523028
2551600.66134453,1099094.42523028
2591600.66134453,1099094.42523028
2631600.66134453,1099094.42523028
2671600.66134453,1099094.42523028
2711600.66134453,1099094.42523028
2751600.66134453,1099094.42523028
2791600.66134453,1099094.42523028
2831600.66134453,1099094.42523028
2871600.66134453,1099094.42523028
2911600.66134453,1099094.42523028
2951600.66134453,1099094.42523028
2991600.66134453,1099094.42523028
3031600.66134453,1099094.42523028
3071600.66134453,1099094.42523028
3111600.66134453,1099094.42523028
3151600.66134453,1099094.42523028
-288399.338655469,1059094.42523028
-248399.338655469,1059094.42523028
-208399.338655469,1059094.42523028
-168399.338655469,1059094.42523028
-128399.338655469,1059094.42523028
-88399.338655469,1059094.42523028
-48399.338655469,1059094.42523028
-8399.33865546901,1059094.42523028
31600.661344531,1059094.42523028
71600.661344531,1059094.42523028
111600.661344531,1059094.42523028
151600.661344531,1059094.42523028
191600.661344531,1059094.42523028
231600.661344531,1059094.42523028
271600.661344531,1059094.42523028
311600.661344531,1059094.42523028
351600.661344531,1059094.42523028
391600.661344531,1059094.42523028
431600.661344531,1059094.42523028
471600.661344531,1059094.42523028
511600.661344531,1059094.42523028
551600.661344531,1059094.42523028
591600.661344531,1059094.42523028
631600.661344531,1059094.42523028
671600.661344531,1059094.42523028
711600.661344531,1059094.42523028
751600.661344531,1059094.42523028
791600.661344531,1059094.42523028
831600.661344531,1059094.42523028
871600.661344531,1059094.42523028
911600.661344531,1059094.42523028
951600.661344531,1059094.42523028
991600.661344531,1059094.42523028
1031600.66134453,1059094.42523028
1071600.66134453,1059094.42523028
1111600.66134453,1059094.42523028
1151600.66134453,1059094.42523028
1191600.66134453,1059094.42523028
1231600.66134453,1059094.42523028
1271600.66134453,1059094.42523028
1311600.66134453,1059094.42523028
1351600.66134453,1059094.42523028
1391600.66134453,1059094.42523028
1431600.66134453,1059094.42523028
1471600.66134453,1059094.42523028
1511600.66134453,1059094.42523028
1551600.66134453,1059094.42523028
1591600.66134453,1059094.42523028
1631600.66134453,1059094.42523028
1671600.66134453,1059094.42523028
1711600.66134453,1059094.42523028
1751600.66134453,1059094.42523028
1791600.66134453,1059094.42523028
1831600.66134453,1059094.42523028
1871600.66134453,1059094.42523028
1911600.66134453,1059094.42523028
1951600.66134453,1059094.42523028
1991600.66134453,1059094.42523028
2031600.66134453,1059094.42523028
2071600.66134453,1059094.42523028
2111600.66134453,1059094.42523028
2151600.66134453,1059094.42523028
2191600.66134453,1059094.42523028
2231600.66134453,1059094.42523028
2271600.66134453,1059094.42523028
2311600.66134453,1059094.42523028
2351600.66134453,1059094.42523028
2391600.66134453,1059094.42523028
2431600.66134453,1059094.42523028
2471600.66134453,1059094.42523028
2511600.66134453,1059094.42523028
2551600.66134453,1059094.42523028
2591600.66134453,1059094.42523028
2631600.66134453,1059094.42523028
2671600.66134453,1059094.42523028
2711600.66134453,1059094.42523028
2751600.66134453,1059094.42523028
2791600.66134453,1059094.42523028
2831600.66134453,1059094.42523028
2871600.66134453,1059094.42523028
2911600.66134453,1059094.42523028
2951600.66134453,1059094.42523028
2991600.66134453,1059094.42523028
3031600.66134453,1059094.42523028
3071600.66134453,1059094.42523028
3111600.66134453,1059094.42523028
3151600.66134453,1059094.42523028
-288399.338655469,1019094.42523028
-248399.338655469,1019094.42523028
-208399.338655469,1019094.42523028
-168399.338655469,1019094.42523028
-128399.338655469,1019094.42523028
-88399.338655469,1019094.42523028
-48399.338655469,1019094.42523028
-8399.33865546901,1019094.42523028
31600.661344531,1019094.42523028
71600.661344531,1019094.42523028
111600.661344531,1019094.42523028
151600.661344531,1019094.42523028
191600.661344531,1019094.42523028
231600.661344531,1019094.42523028
271600.661344531,1019094.42523028
311600.661344531,1019094.42523028
351600.661344531,1019094.42523028
391600.661344531,1019094.42523028
431600.661344531,1019094.42523028
471600.661344531,1019094.42523028
511600.661344531,1019094.42523028
551600.661344531,1019094.42523028
591600.661344531,1019094.42523028
631600.661344531,1019094.42523028
671600.661344531,1019094.42523028
711600.661344531,1019094.42523028
751600.661344531,1019094.42523028
791600.661344531,1019094.42523028
831600.661344531,1019094.42523028
871600.661344531,1019094.42523028
911600.661344531,1019094.42523028
951600.661344531,1019094.42523028
991600.661344531,1019094.42523028
1031600.66134453,1019094.42523028
1071600.66134453,1019094.42523028
1111600.66134453,1019094.42523028
1151600.66134453,1019094.42523028
1191600.66134453,1019094.42523028
1231600.66134453,1019094.42523028
1271600.66134453,1019094.42523028
1311600.66134453,1019094.42523028
1351600.66134453,1019094.42523028
1391600.66134453,1019094.42523028
1431600.66134453,1019094.42523028
1471600.66134453,1019094.42523028
1511600.66134453,1019094.42523028
1551600.66134453,1019094.42523028
1591600.66134453,1019094.42523028
1631600.66134453,1019094.42523028
1671600.66134453,1019094.42523028
1711600.66134453,1019094.42523028
1751600.66134453,1019094.42523028
1791600.66134453,1019094.42523028
1831600.66134453,1019094.42523028
1871600.66134453,1019094.42523028
1911600.66134453,1019094.42523028
1951600.66134453,1019094.42523028
1991600.66134453,1019094.42523028
2031600.66134453,1019094.42523028
2071600.66134453,1019094.42523028
2111600.66134453,1019094.42523028
2151600.66134453,1019094.42523028
2191600.66134453,1019094.42523028
2231600.66134453,1019094.42523028
2271600.66134453,1019094.42523028
2311600.66134453,1019094.42523028
2351600.66134453,1019094.42523028
2391600.66134453,1019094.42523028
2431600.66134453,1019094.42523028
2471600.66134453,1019094.42523028
2511600.66134453,1019094.42523028
2551600.66134453,1019094.42523028
2591600.66134453,1019094.42523028
2631600.66134453,1019094.42523028
2671600.66134453,1019094.42523028
2711600.66134453,1019094.42523028
2751600.66134453,1019094.42523028
2791600.66134453,1019094.42523028
2831600.66134453,1019094.42523028
2871600.66134453,1019094.42523028
2911600.66134453,1019094.42523028
2951600.66134453,1019094.42523028
2991600.66134453,1019094.42523028
3031600.66134453,1019094.42523028
3071600.66134453,1019094.42523028
3111600.66134453,1019094.42523028
3151600.66134453,1019094.42523028
-288399.338655469,979094.425230279
-248399.338655469,979094.425230279
-208399.338655469,979094.425230279
-168399.338655469,979094.425230279
-128399.338655469,979094.425230279
-88399.338655469,979094.425230279
-48399.338655469,979094.425230279
-8399.33865546901,979094.425230279
31600.661344531,979094.425230279
71600.661344531,979094.425230279
111600.661344531,979094.425230279
151600.661344531,979094.425230279
191600.661344531,979094.425230279
231600.661344531,979094.425230279
271600.661344531,979094.425230279
311600.661344531,979094.425230279
351600.661344531,979094.425230279
391600.661344531,979094.425230279
431600.661344531,979094.425230279
471600.661344531,979094.425230279
511600.661344531,979094.425230279
551600.661344531,979094.425230279
591600.661344531,979094.425230279
631600.661344531,979094.425230279
671600.661344531,979094.425230279
711600.661344531,979094.425230279
751600.661344531,979094.425230279
791600.661344531,979094.425230279
831600.661344531,979094.425230279
871600.661344531,979094.425230279
911600.661344531,979094.425230279
951600.661344531,979094.425230279
991600.661344531,979094.425230279
1031600.66134453,979094.425230279
1071600.66134453,979094.425230279
1111600.66134453,979094.425230279
1151600.66134453,979094.425230279
1191600.66134453,979094.425230279
1231600.66134453,979094.425230279
1271600.66134453,979094.425230279
1311600.66134453,979094.425230279
1351600.66134453,979094.425230279
1391600.66134453,979094.425230279
1431600.66134453,979094.425230279
1471600.66134453,979094.425230279
1511600.66134453,979094.425230279
1551600.66134453,979094.425230279
1591600.66134453,979094.425230279
1631600.66134453,979094.425230279
1671600.66134453,979094.425230279
1711600.66134453,979094.425230279
1751600.66134453,979094.425230279
1791600.66134453,979094.425230279
1831600.66134453,979094.425230279
1871600.66134453,979094.425230279
1911600.66134453,979094.425230279
1951600.66134453,979094.425230279
1991600.66134453,979094.425230279
2031600.66134453,979094.425230279
2071600.66134453,979094.425230279
2111600.66134453,979094.425230279
2151600.66134453,979094.425230279
2191600.66134453,979094.425230279
2231600.66134453,979094.425230279
2271600.66134453,979094.425230279
2311600.66134453,979094.425230279
2351600.66134453,979094.425230279
2391600.66134453,979094.425230279
2431600.66134453,979094.425230279
2471600.66134453,979094.425230279
2511600.66134453,979094.425230279
2551600.66134453,979094.425230279
2591600.66134453,979094.425230279
2631600.66134453,979094.425230279
2671600.66134453,979094.425230279
2711600.66134453,979094.425230279
2751600.66134453,979094.425230279
2791600.66134453,979094.425230279
2831600.66134453,979094.425230279
2871600.66134453,979094.425230279
2911600.66134453,979094.425230279
2951600.66134453,979094.425230279
2991600.66134453,979094.425230279
3031600.66134453,979094.425230279
3071600.66134453,979094.425230279
3111600.66134453,979094.425230279
3151600.66134453,979094.425230279
-288399.338655469,939094.425230279
-248399.338655469,939094.425230279
-208399.338655469,939094.425230279
-168399.338655469,939094.425230279
-128399.338655469,939094.425230279
-88399.338655469,939094.425230279
-48399.338655469,939094.425230279
-8399.33865546901,939094.425230279
31600.661344531,939094.425230279
71600.661344531,939094.425230279
111600.661344531,939094.425230279
151600.661344531,939094.425230279
191600.661344531,939094.425230279
231600.661344531,939094.425230279
271600.661344531,939094.425230279
311600.661344531,939094.425230279
351600.661344531,939094.425230279
391600.661344531,939094.425230279
431600.661344531,939094.425230279
471600.661344531,939094.425230279
511600.661344531,939094.425230279
551600.661344531,939094.425230279
591600.661344531,939094.425230279
631600.661344531,939094.425230279
671600.661344531,939094.425230279
711600.661344531,939094.425230279
751600.661344531,939094.425230279
791600.661344531,939094.425230279
831600.661344531,939094.425230279
871600.661344531,939094.425230279
911600.661344531,939094.425230279
951600.661344531,939094.425230279
991600.661344531,939094.425230279
1031600.66134453,939094.425230279
1071600.66134453,939094.425230279
1111600.66134453,939094.425230279
1151600.66134453,939094.425230279
1191600.66134453,939094.425230279
1231600.66134453,939094.425230279
1271600.66134453,939094.425230279
1311600.66134453,939094.425230279
1351600.66134453,939094.425230279
1391600.66134453,939094.425230279
1431600.66134453,939094.425230279
1471600.66134453,939094.425230279
1511600.66134453,939094.425230279
1551600.66134453,939094.425230279
1591600.66134453,939094.425230279
1631600.66134453,939094.425230279
1671600.66134453,939094.425230279
1711600.66134453,939094.425230279
1751600.66134453,939094.425230279
1791600.66134453,939094.425230279
1831600.66134453,939094.425230279
1871600.66134453,939094.425230279
1911600.66134453,939094.425230279
1951600.66134453,939094.425230279
1991600.66134453,939094.425230279
2031600.66134453,939094.425230279
2071600.66134453,939094.425230279
2111600.66134453,939094.425230279
2151600.66134453,939094.425230279
2191600.66134453,939094.425230279
2231600.66134453,939094.425230279
2271600.66134453,939094.425230279
2311600.66134453,939094.425230279
2351600.66134453,939094.425230279
2391600.66134453,939094.425230279
2431600.66134453,939094.425230279
2471600.66134453,939094.425230279
2511600.66134453,939094.425230279
2551600.66134453,939094.425230279
2591600.66134453,939094.425230279
2631600.66134453,939094.425230279
2671600.66134453,939094.425230279
2711600.66134453,939094.425230279
2751600.66134453,939094.425230279
2791600.66134453,939094.425230279
2831600.66134453,939094.425230279
2871600.66134453,939094.425230279
2911600.66134453,939094.425230279
2951600.66134453,939094.425230279
2991600.66134453,939094.425230279
3031600.66134453,939094.425230279
3071600.66134453,939094.425230279
3111600.66134453,939094.425230279
3151600.66134453,939094.425230279
-288399.338655469,899094.425230279
-248399.338655469,899094.425230279
-208399.338655469,899094.425230279
-168399.338655469,899094.425230279
-128399.338655469,899094.425230279
-88399.338655469,899094.425230279
-48399.338655469,899094.425230279
-8399.33865546901,899094.425230279
31600.661344531,899094.425230279
71600.661344531,899094.425230279
111600.661344531,899094.425230279
151600.661344531,899094.425230279
191600.661344531,899094.425230279
231600.661344531,899094.425230279
271600.661344531,899094.425230279
311600.661344531,899094.425230279
351600.661344531,899094.425230279
391600.661344531,899094.425230279
431600.661344531,899094.425230279
471600.661344531,899094.425230279
511600.661344531,899094.425230279
551600.661344531,899094.425230279
591600.661344531,899094.425230279
631600.661344531,899094.425230279
671600.661344531,899094.425230279
711600.661344531,899094.425230279
751600.661344531,899094.425230279
791600.661344531,899094.425230279
831600.661344531,899094.425230279
871600.661344531,899094.425230279
911600.661344531,899094.425230279
951600.661344531,899094.425230279
991600.661344531,899094.425230279
1031600.66134453,899094.425230279
1071600.66134453,899094.425230279
1111600.66134453,899094.425230279
1151600.66134453,899094.425230279
1191600.66134453,899094.425230279
1231600.66134453,899094.425230279
1271600.66134453,899094.425230279
1311600.66134453,899094.425230279
1351600.66134453,899094.425230279
1391600.66134453,899094.425230279
1431600.66134453,899094.425230279
1471600.66134453,899094.425230279
1511600.66134453,899094.425230279
1551600.66134453,899094.425230279
1591600.66134453,899094.425230279
1631600.66134453,899094.425230279
1671600.66134453,899094.425230279
1711600.66134453,899094.425230279
1751600.66134453,899094.425230279
1791600.66134453,899094.425230279
1831600.66134453,899094.425230279
1871600.66134453,899094.425230279
1911600.66134453,899094.425230279
1951600.66134453,899094.425230279
1991600.66134453,899094.425230279
2031600.66134453,899094.425230279
2071600.66134453,899094.425230279
2111600.66134453,899094.425230279
2151600.66134453,899094.425230279
2191600.66134453,899094.425230279
2231600.66134453,899094.425230279
2271600.66134453,899094.425230279
2311600.66134453,899094.425230279
2351600.66134453,899094.425230279
2391600.66134453,899094.425230279
2431600.66134453,899094.425230279
2471600.66134453,899094.425230279
2511600.66134453,899094.425230279
2551600.66134453,899094.425230279
2591600.66134453,899094.425230279
2631600.66134453,899094.425230279
2671600.66134453,899094.425230279
2711600.66134453,899094.425230279
2751600.66134453,899094.425230279
2791600.66134453,899094.425230279
2831600.66134453,899094.425230279
2871600.66134453,899094.425230279
2911600.66134453,899094.425230279
2951600.66134453,899094.425230279
2991600.66134453,899094.425230279
3031600.66134453,899094.425230279
3071600.66134453,899094.425230279
3111600.66134453,899094.425230279
3151600.66134453,899094.425230279
-288399.338655469,859094.425230279
-248399.338655469,859094.425230279
-208399.338655469,859094.425230279
-168399.338655469,859094.425230279
-128399.338655469,859094.425230279
-88399.338655469,859094.425230279
-48399.338655469,859094.425230279
-8399.33865546901,859094.425230279
31600.661344531,859094.425230279
71600.661344531,859094.425230279
111600.661344531,859094.425230279
151600.661344531,859094.425230279
191600.661344531,859094.425230279
231600.661344531,859094.425230279
271600.661344531,859094.425230279
311600.661344531,859094.425230279
351600.661344531,859094.425230279
391600.661344531,859094.425230279
431600.661344531,859094.425230279
471600.661344531,859094.425230279
511600.661344531,859094.425230279
551600.661344531,859094.425230279
591600.661344531,859094.425230279
631600.661344531,859094.425230279
671600.661344531,859094.425230279
711600.661344531,859094.425230279
751600.661344531,859094.425230279
791600.661344531,859094.425230279
831600.661344531,859094.425230279
871600.661344531,859094.425230279
911600.661344531,859094.425230279
951600.661344531,859094.425230279
991600.661344531,859094.425230279
1031600.66134453,859094.425230279
1071600.66134453,859094.425230279
1111600.66134453,859094.425230279
1151600.66134453,859094.425230279
1191600.66134453,859094.425230279
1231600.66134453,859094.425230279
1271600.66134453,859094.425230279
1311600.66134453,859094.425230279
1351600.66134453,859094.425230279
1391600.66134453,859094.425230279
1431600.66134453,859094.425230279
1471600.66134453,859094.425230279
1511600.66134453,859094.425230279
1551600.66134453,859094.425230279
1591600.66134453,859094.425230279
1631600.66134453,859094.425230279
1671600.66134453,859094.425230279
1711600.66134453,859094.425230279
1751600.66134453,859094.425230279
1791600.66134453,859094.425230279
1831600.66134453,859094.425230279
1871600.66134453,859094.425230279
1911600.66134453,859094.425230279
1951600.66134453,859094.425230279
1991600.66134453,859094.425230279
2031600.66134453,859094.425230279
2071600.66134453,859094.425230279
2111600.66134453,859094.425230279
2151600.66134453,859094.425230279
2191600.66134453,859094.425230279
2231600.66134453,859094.425230279
2271600.66134453,859094.425230279
2311600.66134453,859094.425230279
2351600.66134453,859094.425230279
2391600.66134453,859094.425230279
2431600.66134453,859094.425230279
2471600.66134453,859094.425230279
2511600.66134453,859094.425230279
2551600.66134453,859094.425230279
2591600.66134453,859094.425230279
2631600.66134453,859094.425230279
2671600.66134453,859094.425230279
2711600.66134453,859094.425230279
2751600.66134453,859094.425230279
2791600.66134453,859094.425230279
2831600.66134453,859094.425230279
2871600.66134453,859094.425230279
2911600.66134453,859094.425230279
2951600.66134453,859094.425230279
2991600.66134453,859094.425230279
3031600.66134453,859094.425230279
3071600.66134453,859094.425230279
3111600.66134453,859094.425230279
3151600.66134453,859094.425230279
-288399.338655469,819094.425230279
-248399.338655469,819094.425230279
-208399.338655469,819094.425230279
-168399.338655469,819094.425230279
-128399.338655469,819094.425230279
-88399.338655469,819094.425230279
-48399.338655469,819094.425230279
-8399.33865546901,819094.425230279
31600.661344531,819094.425230279
71600.661344531,819094.425230279
111600.661344531,819094.425230279
151600.661344531,819094.425230279
191600.661344531,819094.425230279
231600.661344531,819094.425230279
271600.661344531,819094.425230279
311600.661344531,819094.425230279
351600.661344531,819094.425230279
391600.661344531,819094.425230279
431600.661344531,819094.425230279
471600.661344531,819094.425230279
511600.661344531,819094.425230279
551600.661344531,819094.425230279
591600.661344531,819094.425230279
631600.661344531,819094.425230279
671600.661344531,819094.425230279
711600.661344531,819094.425230279
751600.661344531,819094.425230279
791600.661344531,819094.425230279
831600.661344531,819094.425230279
871600.661344531,819094.425230279
911600.661344531,819094.425230279
951600.661344531,819094.425230279
991600.661344531,819094.425230279
1031600.66134453,819094.425230279
1071600.66134453,819094.425230279
1111600.66134453,819094.425230279
1151600.66134453,819094.425230279
1191600.66134453,819094.425230279
1231600.66134453,819094.425230279
1271600.66134453,819094.425230279
1311600.66134453,819094.425230279
1351600.66134453,819094.425230279
1391600.66134453,819094.425230279
1431600.66134453,819094.425230279
1471600.66134453,819094.425230279
1511600.66134453,819094.425230279
1551600.66134453,819094.425230279
1591600.66134453,819094.425230279
1631600.66134453,819094.425230279
1671600.66134453,819094.425230279
1711600.66134453,819094.425230279
1751600.66134453,819094.425230279
1791600.66134453,819094.425230279
1831600.66134453,819094.425230279
1871600.66134453,819094.425230279
1911600.66134453,819094.425230279
1951600.66134453,819094.425230279
1991600.66134453,819094.425230279
2031600.66134453,819094.425230279
2071600.66134453,819094.425230279
2111600.66134453,819094.425230279
2151600.66134453,819094.425230279
2191600.66134453,819094.425230279
2231600.66134453,819094.425230279
2271600.66134453,819094.425230279
2311600.66134453,819094.425230279
2351600.66134453,819094.425230279
2391600.66134453,819094.425230279
2431600.66134453,819094.425230279
2471600.66134453,819094.425230279
2511600.66134453,819094.425230279
2551600.66134453,819094.425230279
2591600.66134453,819094.425230279
2631600.66134453,819094.425230279
2671600.66134453,819094.425230279
2711600.66134453,819094.425230279
2751600.66134453,819094.425230279
2791600.66134453,819094.425230279
2831600.66134453,819094.425230279
2871600.66134453,819094.425230279
2911600.66134453,819094.425230279
2951600.66134453,819094.425230279
2991600.66134453,819094.425230279
3031600.66134453,819094.425230279
3071600.66134453,819094.425230279
3111600.66134453,819094.425230279
3151600.66134453,819094.425230279
-288399.338655469,779094.425230279
-248399.338655469,779094.425230279
-208399.338655469,779094.425230279
-168399.338655469,779094.425230279
-128399.338655469,779094.425230279
-88399.338655469,779094.425230279
-48399.338655469,779094.425230279
-8399.33865546901,779094.425230279
31600.661344531,779094.425230279
71600.661344531,779094.425230279
111600.661344531,779094.425230279
151600.661344531,779094.425230279
191600.661344531,779094.425230279
231600.661344531,779094.425230279
271600.661344531,779094.425230279
311600.661344531,779094.425230279
351600.661344531,779094.425230279
391600.661344531,779094.425230279
431600.661344531,779094.425230279
471600.661344531,779094.425230279
511600.661344531,779094.425230279
551600.661344531,779094.425230279
591600.661344531,779094.425230279
631600.661344531,779094.425230279
671600.661344531,779094.425230279
711600.661344531,779094.425230279
751600.661344531,779094.425230279
791600.661344531,779094.425230279
831600.661344531,779094.425230279
871600.661344531,779094.425230279
911600.661344531,779094.425230279
951600.661344531,779094.425230279
991600.661344531,779094.425230279
1031600.66134453,779094.425230279
1071600.66134453,779094.425230279
1111600.66134453,779094.425230279
1151600.66134453,779094.425230279
1191600.66134453,779094.425230279
1231600.66134453,779094.425230279
1271600.66134453,779094.425230279
1311600.66134453,779094.425230279
1351600.66134453,779094.425230279
1391600.66134453,779094.425230279
1431600.66134453,779094.425230279
1471600.66134453,779094.425230279
1511600.66134453,779094.425230279
1551600.66134453,779094.425230279
1591600.66134453,779094.425230279
1631600.66134453,779094.425230279
1671600.66134453,779094.425230279
1711600.66134453,779094.425230279
1751600.66134453,779094.425230279
1791600.66134453,779094.425230279
1831600.66134453,779094.425230279
1871600.66134453,779094.425230279
1911600.66134453,779094.425230279
1951600.66134453,779094.425230279
1991600.66134453,779094.425230279
2031600.66134453,779094.425230279
2071600.66134453,779094.425230279
2111600.66134453,779094.425230279
2151600.66134453,779094.425230279
2191600.66134453,779094.425230279
2231600.66134453,779094.425230279
2271600.66134453,779094.425230279
2311600.66134453,779094.425230279
2351600.66134453,779094.425230279
2391600.66134453,779094.425230279
2431600.66134453,779094.425230279
2471600.66134453,779094.425230279
2511600.66134453,779094.425230279
2551600.66134453,779094.425230279
2591600.66134453,779094.425230279
2631600.66134453,779094.425230279
2671600.66134453,779094.425230279
2711600.66134453,779094.425230279
2751600.66134453,779094.425230279
2791600.66134453,779094.425230279
2831600.66134453,779094.425230279
2871600.66134453,779094.425230279
2911600.66134453,779094.425230279
2951600.66134453,779094.425230279
2991600.66134453,779094.425230279
3031600.66134453,779094.425230279
3071600.66134453,779094.425230279
3111600.66134453,779094.425230279
3151600.66134453,779094.425230279
